pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration,dist_meters,wait_sec,pDayofWeek,pYear,pMonth,pHour,avg_speed,pdate,holiday,weekend
-78.4833061520408,-0.17190255714288197,-78.474776141395,-0.16879183448825597,305.0,1390.0,133.0,2.0,2017.0,2.0,5.0,16.0,2017-02-01,0,0
-78.4966661767192,-0.141903618029124,-78.490535391713,-0.15148864820034802,422.0,1772.0,145.0,2.0,2017.0,2.0,6.0,15.0,2017-02-01,0,0
-78.4796686716902,-0.140783240325354,-78.48950794349109,-0.17988028083234,34353.0,5140.0,146.0,2.0,2017.0,2.0,9.0,1.0,2017-02-01,0,0
-78.47745118731159,-0.175085735410965,-78.4774794236407,-0.17543648257733901,566.0,39.0,0.0,2.0,2017.0,2.0,6.0,0.0,2017-02-01,0,0
-78.5049769061299,-0.142757302223903,-78.4880284670748,-0.10957772324230801,1199.0,7001.0,420.0,2.0,2017.0,2.0,6.0,21.0,2017-02-01,0,0
-78.4734365349138,-0.177132818965513,-78.46347278507992,-0.16215166127887803,1515.0,4469.0,666.0,2.0,2017.0,2.0,6.0,11.0,2017-02-01,0,0
-78.4870620534957,-0.10909611273383801,-78.49436748,-0.11263016000000199,229.0,1278.0,41.0,2.0,2017.0,2.0,6.0,20.0,2017-02-01,0,0
-78.482416,-0.0956491000000009,-78.4714047327684,-0.100362873163847,1500.0,2646.0,278.0,2.0,2017.0,2.0,6.0,6.0,2017-02-01,0,0
-78.49815615820941,-0.20489903147739802,-78.4696651165385,-0.16884393461540195,80512.0,9141.0,406.0,1.0,2017.0,1.0,8.0,0.0,2017-01-31,0,0
-78.5097376384785,-0.22240272329156197,-78.4961404251914,-0.20932553494263395,912.0,2557.0,356.0,2.0,2017.0,2.0,6.0,10.0,2017-02-01,0,0
-78.51971939550559,-0.253426287078654,-78.5415717384172,-0.29750275267091403,994.0,5719.0,382.0,2.0,2017.0,2.0,6.0,21.0,2017-02-01,0,0
-78.4687146,-0.165975560000024,-78.4890099665574,-0.18426953409835897,1178.0,4144.0,652.0,2.0,2017.0,2.0,6.0,13.0,2017-02-01,0,0
-78.4720444,-0.10036620000001199,-78.51854129573879,-0.0971214646293171,1011.0,7265.0,117.0,2.0,2017.0,2.0,6.0,26.0,2017-02-01,0,0
-78.4795888058396,-0.199519774920425,-78.4729281003082,-0.168303097568512,849.0,4875.0,204.0,2.0,2017.0,2.0,7.0,21.0,2017-02-01,0,0
-78.4661920261691,-0.163750898467649,-78.476026553927,-0.17909337915611498,2641.0,4761.0,2198.0,2.0,2017.0,2.0,6.0,6.0,2017-02-01,0,0
-78.50182622867621,-0.131486690306738,-78.4784636574955,-0.14004863609107998,1645.0,6251.0,704.0,2.0,2017.0,2.0,6.0,14.0,2017-02-01,0,0
-78.47683345974029,-0.179618447272733,-78.47227810457721,-0.17174447049374403,260.0,1524.0,76.0,2.0,2017.0,2.0,7.0,21.0,2017-02-01,0,0
-78.4830159463391,-0.16166617296671898,-78.48337521904371,-0.150184757629962,417.0,1395.0,192.0,2.0,2017.0,2.0,6.0,12.0,2017-02-01,0,0
-78.4762556159201,-0.17073068164148003,-78.48410182669521,-0.17593979366438103,387.0,1455.0,157.0,2.0,2017.0,2.0,7.0,14.0,2017-02-01,0,0
-78.4782327939655,-0.175627080172407,-78.47896992,-0.17310002000001,992.0,5410.0,291.0,2.0,2017.0,2.0,7.0,20.0,2017-02-01,0,0
-78.48273662586449,-0.15014922273065098,-78.477496954161,-0.145561255941788,297.0,1247.0,141.0,2.0,2017.0,2.0,7.0,15.0,2017-02-01,0,0
-78.473788688117,-0.17724691977989104,-78.48543995259509,-0.19297168607954202,3220.0,3677.0,316.0,2.0,2017.0,2.0,6.0,4.0,2017-02-01,0,0
-78.4799468571428,-0.17132274489796803,-78.48054906,-0.189045419999997,797.0,3058.0,336.0,2.0,2017.0,2.0,7.0,14.0,2017-02-01,0,0
-78.477752722072,-0.14062334945764401,-78.472707218,-0.13836250000000502,270.0,724.0,142.0,2.0,2017.0,2.0,7.0,10.0,2017-02-01,0,0
-78.4850562183896,-0.19048938977149396,-78.46870360651691,-0.171223484150589,819.0,3680.0,313.0,2.0,2017.0,2.0,7.0,16.0,2017-02-01,0,0
-78.472793102191,-0.13866833201906198,-78.482887398,-0.15004667600001,498.0,2223.0,156.0,2.0,2017.0,2.0,7.0,16.0,2017-02-01,0,0
-78.4788582939183,-0.19672692417121002,-78.4869753709033,-0.174344762007306,917.0,5681.0,182.0,2.0,2017.0,2.0,8.0,22.0,2017-02-01,0,0
-78.48284192988758,-0.150040279501022,-78.4801410886347,-0.13972324138376002,703.0,2414.0,313.0,2.0,2017.0,2.0,8.0,12.0,2017-02-01,0,0
-78.4749770218859,-0.16862010407059,-78.4796447018876,-0.167904081220651,1042.0,2963.0,320.0,2.0,2017.0,2.0,8.0,10.0,2017-02-01,0,0
-78.4895391648462,-0.18109423612316,-78.4759299232682,-0.14973045110125502,1866.0,16300.0,536.0,2.0,2017.0,2.0,8.0,31.0,2017-02-01,0,0
-78.47971736,-0.165117980000022,-78.48012816,-0.164819639999991,286.0,67.0,262.0,2.0,2017.0,2.0,8.0,1.0,2017-02-01,0,0
-78.5036662574502,-0.085787476029156,-78.5035329995642,-0.0857570976079008,11044.0,14423.0,1711.0,2.0,2017.0,2.0,6.0,5.0,2017-02-01,0,0
-78.4993525,-0.117046260000006,-78.46018856,-0.135390999999998,945.0,6908.0,169.0,2.0,2017.0,2.0,8.0,26.0,2017-02-01,0,0
-78.47625470363,-0.150961145411664,-78.4798738294828,-0.17968977836206498,558.0,3959.0,175.0,2.0,2017.0,2.0,8.0,26.0,2017-02-01,0,0
-78.50354559304891,-0.0858162186320564,-78.5038464065318,-0.0859840257083396,80.0,73.0,70.0,2.0,2017.0,2.0,9.0,3.0,2017-02-01,0,0
-78.48015759999998,-0.1648012,-78.46875622,-0.156987939999995,442.0,2373.0,139.0,2.0,2017.0,2.0,9.0,19.0,2017-02-01,0,0
-78.47299078,-0.168339860000014,-78.48200366,-0.205567020000018,812.0,5105.0,260.0,2.0,2017.0,2.0,9.0,23.0,2017-02-01,0,0
-78.47983148072841,-0.17967277712360397,-78.48867424856091,-0.184888323874551,982.0,4062.0,523.0,2.0,2017.0,2.0,9.0,15.0,2017-02-01,0,0
-78.48577300646849,-0.163543162792256,-78.495893572,-0.12792088800001403,815.0,4495.0,323.0,2.0,2017.0,2.0,8.0,20.0,2017-02-01,0,0
-78.48169878,-0.20536444000002302,-78.49289091843741,-0.207015719754222,392.0,1932.0,128.0,2.0,2017.0,2.0,9.0,18.0,2017-02-01,0,0
-78.4814886741199,-0.201659827301936,-78.4881655892408,-0.18210698859694802,392.0,2688.0,109.0,2.0,2017.0,2.0,9.0,25.0,2017-02-01,0,0
-78.4817666,-0.20590150000000199,-78.48582574,-0.19123984000001398,573.0,1906.0,126.0,2.0,2017.0,2.0,9.0,12.0,2017-02-01,0,0
-78.4813863,-0.19006090000001502,-78.5078177,-0.192301400000007,541.0,4043.0,136.0,2.0,2017.0,2.0,9.0,27.0,2017-02-01,0,0
-78.4858885901122,-0.162522202524555,-78.4994882432641,-0.13724590356082902,587.0,4070.0,167.0,2.0,2017.0,2.0,9.0,25.0,2017-02-01,0,0
-78.4327835375,-0.06418204000001,-78.4536229268773,-0.10422155456630301,2462.0,13423.0,424.0,2.0,2017.0,2.0,9.0,20.0,2017-02-01,0,0
-78.4661291968805,-0.141796445759083,-78.46550402,-0.11947600000000698,703.0,3126.0,150.0,2.0,2017.0,2.0,7.0,16.0,2017-02-01,0,0
-78.4796474182337,-0.184983353244258,-78.47223598,-0.151460000000013,596.0,4726.0,165.0,2.0,2017.0,2.0,10.0,29.0,2017-02-01,0,0
-78.5298286071154,-0.249192550961555,-78.5403004227586,-0.264795512500027,7793.0,2677.0,108.0,2.0,2017.0,2.0,8.0,1.0,2017-02-01,0,0
-78.4780367,-0.17828015999999802,-78.49130174,-0.14845821999999803,502.0,4315.0,115.0,2.0,2017.0,2.0,10.0,31.0,2017-02-01,0,0
-78.4861193612006,-0.163621731720466,-78.48229522767491,-0.0974443148306925,929.0,8574.0,182.0,2.0,2017.0,2.0,9.0,33.0,2017-02-01,0,0
-78.46591692,-0.142310899999997,-78.47819820705541,-0.187587397491019,2759.0,6309.0,132.0,2.0,2017.0,2.0,11.0,8.0,2017-02-01,0,0
-78.48964422,-0.18724562,-78.54278048,-0.264200640000005,1082.0,11693.0,72.0,2.0,2017.0,2.0,11.0,39.0,2017-02-01,0,0
-78.47823358010879,-0.202079076564668,-78.47905312573529,-0.156395598161789,38401.0,8911.0,135.0,2.0,2017.0,2.0,7.0,1.0,2017-02-01,0,0
-78.46127189673109,-0.113301386572496,-78.497964,-0.214318680000008,2166.0,16022.0,519.0,3.0,2017.0,2.0,6.0,27.0,2017-02-02,0,0
-78.5526052666667,-0.278089651871662,-78.4880492305085,-0.24645342203389997,1217.0,15106.0,68.0,3.0,2017.0,2.0,6.0,45.0,2017-02-02,0,0
-78.5181230126969,-0.214586246305568,-78.50840085183191,-0.21767047614688198,78463.0,2786.0,624.0,2.0,2017.0,2.0,9.0,0.0,2017-02-01,0,0
-78.4791724342056,-0.156267990186924,-78.4961582708097,-0.21304472397272897,1459.0,8068.0,611.0,3.0,2017.0,2.0,6.0,20.0,2017-02-02,0,0
-78.4979327360023,-0.192094791757561,-78.50096899106059,-0.19363598303032997,396.0,3052.0,83.0,3.0,2017.0,2.0,6.0,28.0,2017-02-02,0,0
-78.4846443915113,-0.134250377021581,-78.49320898,-0.13780749999998598,854.0,4344.0,379.0,3.0,2017.0,2.0,6.0,18.0,2017-02-02,0,0
-78.536132522153,-0.278359703450386,-78.5462044272752,-0.268037091008895,723.0,3169.0,340.0,3.0,2017.0,2.0,6.0,16.0,2017-02-02,0,0
-78.4859073900832,-0.17588091975471898,-78.48559034,-0.198937339999993,499.0,3723.0,158.0,3.0,2017.0,2.0,7.0,27.0,2017-02-02,0,0
-78.5102777552835,-0.17813808898944397,-78.4929083,-0.188118360000015,438.0,2922.0,97.0,3.0,2017.0,2.0,7.0,24.0,2017-02-02,0,0
-78.4986333712489,-0.199646967125918,-78.49513102,-0.204328300000008,201.0,851.0,61.0,3.0,2017.0,2.0,7.0,15.0,2017-02-02,0,0
-78.4616550026,-0.101997592874236,-78.47569288,-0.131098179999989,745.0,6432.0,137.0,3.0,2017.0,2.0,7.0,31.0,2017-02-02,0,0
-78.4820111933288,-0.197807887978317,-78.4851323570732,-0.17465217280489198,972.0,2850.0,650.0,3.0,2017.0,2.0,8.0,11.0,2017-02-02,0,0
-78.4621925457176,-0.134957490445972,-78.46584248,-0.158129800000005,485.0,3515.0,78.0,3.0,2017.0,2.0,8.0,26.0,2017-02-02,0,0
-78.4926134702127,-0.16249998723404502,-78.48972565890409,-0.175162902739742,929.0,2457.0,413.0,3.0,2017.0,2.0,8.0,10.0,2017-02-02,0,0
-78.55285276910999,-0.276269168062813,-78.4888688767442,-0.24605582674416895,1054.0,14308.0,161.0,3.0,2017.0,2.0,8.0,49.0,2017-02-02,0,0
-78.4968707589622,-0.18215853773584303,-78.49775753242471,-0.165501491965551,642.0,4113.0,208.0,3.0,2017.0,2.0,8.0,23.0,2017-02-02,0,0
-78.458307446881,-0.0980877566090233,-78.47527702,-0.116107460000004,457.0,4347.0,57.0,3.0,2017.0,2.0,9.0,34.0,2017-02-02,0,0
-78.45942885272409,-0.131701917574708,-78.47527874,-0.179988199999988,1409.0,7868.0,600.0,3.0,2017.0,2.0,8.0,20.0,2017-02-02,0,0
-78.4992809370537,-0.14049032327265398,-78.4883388243008,-0.106306482934232,626.0,6509.0,105.0,3.0,2017.0,2.0,9.0,37.0,2017-02-02,0,0
-78.49234978,-0.15268164000002302,-78.48626152,-0.191066560000013,2031.0,6881.0,604.0,3.0,2017.0,2.0,9.0,12.0,2017-02-02,0,0
-78.4632320666696,-0.136398601590784,-78.49058506,-0.105811160000011,926.0,7040.0,221.0,3.0,2017.0,2.0,9.0,27.0,2017-02-02,0,0
-78.47980488,-0.19595732000000196,-78.5105477200359,-0.18342991343245302,1046.0,5253.0,356.0,3.0,2017.0,2.0,9.0,18.0,2017-02-02,0,0
-78.48287726,-0.113456940000018,-78.48732536,-0.125077500000006,277.0,1490.0,103.0,3.0,2017.0,2.0,10.0,19.0,2017-02-02,0,0
-78.4952002428126,-0.133407240508434,-78.4989573684146,-0.16132447558835097,1600.0,4835.0,883.0,3.0,2017.0,2.0,9.0,11.0,2017-02-02,0,0
-78.4780006119522,-0.13116559849169698,-78.47953079999999,-0.164956100000004,735.0,4199.0,294.0,3.0,2017.0,2.0,10.0,21.0,2017-02-02,0,0
-78.4586832092012,-0.0990078018691298,-78.46707752,-0.0867906400000029,445.0,3272.0,94.0,3.0,2017.0,2.0,10.0,26.0,2017-02-02,0,0
-78.46949560919309,-0.14014823917765198,-78.48093644,-0.12910965999999902,777.0,2746.0,369.0,3.0,2017.0,2.0,10.0,13.0,2017-02-02,0,0
-78.4884839947346,-0.19469598302645602,-78.4798894152045,-0.178896635770795,1705.0,5481.0,670.0,3.0,2017.0,2.0,10.0,12.0,2017-02-02,0,0
-78.49309258908029,-0.194623600691565,-78.4819495361298,-0.20063815265893203,1225.0,5821.0,472.0,3.0,2017.0,2.0,11.0,17.0,2017-02-02,0,0
-78.4683168602384,-0.11221225790706901,-78.46288100000001,-0.114200340000008,8729.0,30982.0,5183.0,3.0,2017.0,2.0,9.0,13.0,2017-02-02,0,0
-78.4614944235374,-0.105792496329574,-78.48944896,-0.123112199999991,904.0,6384.0,264.0,3.0,2017.0,2.0,12.0,25.0,2017-02-02,0,0
-78.4658600117708,-0.14243438440765,-78.45939856,-0.162581700000015,692.0,3593.0,288.0,3.0,2017.0,2.0,12.0,19.0,2017-02-02,0,0
-78.5024385445069,-0.142166270961612,-78.5053086344414,-0.134191416301834,244.0,1350.0,56.0,3.0,2017.0,2.0,12.0,20.0,2017-02-02,0,0
-78.48944508452949,-0.12314062036592201,-78.46151696,-0.105772419999999,846.0,8005.0,152.0,3.0,2017.0,2.0,1.0,34.0,2017-02-02,0,0
-78.4930663704872,-0.194718374870727,-78.5048780981451,-0.216601688414834,3184.0,20353.0,804.0,3.0,2017.0,2.0,12.0,23.0,2017-02-02,0,0
-78.48944508452949,-0.12314062036592201,-78.46151696,-0.105772419999999,846.0,8005.0,152.0,3.0,2017.0,2.0,1.0,34.0,2017-02-02,0,0
-78.49740099754109,-0.134067760251591,-78.4924421359154,-0.192439742203949,1443.0,8572.0,443.0,3.0,2017.0,2.0,1.0,21.0,2017-02-02,0,0
-78.4588272508917,-0.103365861889892,-78.48037176,-0.126333399999987,649.0,6232.0,123.0,3.0,2017.0,2.0,1.0,35.0,2017-02-02,0,0
-78.4258501434639,-0.10482247546156699,-78.44631088,-0.0888665599999971,499.0,3583.0,31.0,3.0,2017.0,2.0,1.0,26.0,2017-02-02,0,0
-78.5015605768421,-0.273730779999993,-78.5012896956938,-0.24299938803829302,2132.0,4640.0,102.0,3.0,2017.0,2.0,1.0,8.0,2017-02-02,0,0
-78.4588272508917,-0.103365861889892,-78.48037176,-0.126333399999987,649.0,6232.0,123.0,3.0,2017.0,2.0,1.0,35.0,2017-02-02,0,0
-78.458726283724,-0.0990182805148509,-78.46938724,-0.100518300000013,282.0,2374.0,22.0,3.0,2017.0,2.0,2.0,30.0,2017-02-02,0,0
-78.4959975787779,-0.15937918305539,-78.46288971648491,-0.163344678744345,2463.0,5736.0,1275.0,3.0,2017.0,2.0,3.0,8.0,2017-02-02,0,0
-78.49007210227809,-0.17112476952910502,-78.5304637287102,-0.240871472484089,899.0,11437.0,95.0,2.0,2017.0,2.0,11.0,46.0,2017-02-01,0,0
-78.5351988388867,-0.38597249687140706,-78.46127351781,-0.131306500602899,5852.0,33956.0,1568.0,3.0,2017.0,2.0,2.0,21.0,2017-02-02,0,0
-78.458726283724,-0.0990182805148509,-78.46938724,-0.100518300000013,282.0,2374.0,22.0,3.0,2017.0,2.0,2.0,30.0,2017-02-02,0,0
-78.4608385598279,-0.10089925392593001,-78.49044549999999,-0.17318162,1391.0,10725.0,402.0,3.0,2017.0,2.0,4.0,28.0,2017-02-02,0,0
-78.4923098186785,-0.107504220830373,-78.47011834,-0.103790899999999,68292.0,13334.0,501.0,2.0,2017.0,2.0,10.0,1.0,2017-02-01,0,0
-78.39101977117929,-0.0951451107797577,-78.42544610483259,-0.103122179962881,973.0,5773.0,0.0,3.0,2017.0,2.0,4.0,21.0,2017-02-02,0,0
-78.48655212955141,-0.138903133806475,-78.49676334,-0.12294168000000098,705.0,2863.0,339.0,3.0,2017.0,2.0,5.0,15.0,2017-02-02,0,0
-78.485218544296,-0.22024329584287397,-78.4952359604966,-0.200183932054144,2016.0,5061.0,1229.0,3.0,2017.0,2.0,5.0,9.0,2017-02-02,0,0
-78.5070764815433,-0.20784222662413002,-78.51625032,-0.224998019999993,868.0,2379.0,404.0,3.0,2017.0,2.0,6.0,10.0,2017-02-02,0,0
-78.50561819682241,-0.26338293859813394,-78.45999971488871,-0.16349754915773998,1571.0,18193.0,2.0,3.0,2017.0,2.0,5.0,42.0,2017-02-02,0,0
-78.512711,-0.10762900000002,-78.48534209473691,-0.173896248872183,1638.0,11258.0,510.0,3.0,2017.0,2.0,5.0,25.0,2017-02-02,0,0
-78.50034291982792,-0.192224368910493,-78.48770709,-0.160139810000008,40684.0,27483.0,1679.0,3.0,2017.0,2.0,7.0,2.0,2017-02-02,0,0
-78.5160964465807,-0.22506526703801102,-78.5186207,-0.221152479999987,197.0,837.0,29.0,3.0,2017.0,2.0,6.0,15.0,2017-02-02,0,0
-78.51215768707479,-0.20697422448979003,-78.4944908733899,-0.19976119183596697,606.0,2657.0,272.0,3.0,2017.0,2.0,6.0,16.0,2017-02-02,0,0
-78.47238042,-0.18621403999998398,-78.47549386,-0.18192943999999103,29610.0,3481.0,136.0,3.0,2017.0,2.0,10.0,0.0,2017-02-02,0,0
-78.4548531773811,-0.0565264833236923,-78.4548470890411,-0.0562040863013734,11.0,36.0,0.0,3.0,2017.0,2.0,6.0,12.0,2017-02-02,0,0
-78.496049756,-0.20616121599999,-78.48073206049659,-0.17589847832956304,984.0,4207.0,453.0,3.0,2017.0,2.0,6.0,15.0,2017-02-02,0,0
-78.4826422,-0.20458091999998898,-78.48444479479659,-0.174874133036483,1272.0,5114.0,532.0,3.0,2017.0,2.0,6.0,14.0,2017-02-02,0,0
-78.52088663909001,-0.250101552385266,-78.567756664,-0.30151006400002195,2868.0,10802.0,1372.0,3.0,2017.0,2.0,6.0,14.0,2017-02-02,0,0
-78.4831812771877,-0.150043360140945,-78.50743627247229,-0.120996256125475,1511.0,7002.0,554.0,3.0,2017.0,2.0,6.0,17.0,2017-02-02,0,0
-78.48439248101259,-0.174857695569596,-78.47863182,-0.153360419999988,1068.0,4505.0,322.0,3.0,2017.0,2.0,7.0,15.0,2017-02-02,0,0
-78.4909319911917,-0.185090963730588,-78.50665774,-0.23009756000000897,1196.0,5647.0,365.0,3.0,2017.0,2.0,7.0,17.0,2017-02-02,0,0
-78.508081647929,-0.222585889349121,-78.5053685527528,-0.21748075576588102,147.0,673.0,45.0,3.0,2017.0,2.0,7.0,16.0,2017-02-02,0,0
-78.4730688,-0.10198330000000401,-78.48021183402709,-0.179636387408964,1593.0,8681.0,23.0,3.0,2017.0,2.0,7.0,20.0,2017-02-02,0,0
-78.49260416187451,-0.20617871692095702,-78.489280712931,-0.20040788706895898,463.0,1713.0,228.0,3.0,2017.0,2.0,7.0,13.0,2017-02-02,0,0
-78.47699798,-0.173429820000009,-78.4802502657194,-0.17837935150978,846.0,1710.0,178.0,3.0,2017.0,2.0,7.0,7.0,2017-02-02,0,0
-78.4828983981735,-0.20492539452055303,-78.4861805994465,-0.21169576992619396,273.0,1015.0,125.0,3.0,2017.0,2.0,8.0,13.0,2017-02-02,0,0
-78.4858245979918,-0.175633064581212,-78.4752280343367,-0.0723550968855298,2084.0,17509.0,402.0,3.0,2017.0,2.0,7.0,30.0,2017-02-02,0,0
-78.47986608040709,-0.187178699999985,-78.4981758,-0.18760867999999103,1123.0,4683.0,496.0,3.0,2017.0,2.0,7.0,15.0,2017-02-02,0,0
-78.5011692935345,-0.148423818868485,-78.50149623788671,-0.10475705029808,1388.0,9859.0,410.0,3.0,2017.0,2.0,5.0,26.0,2017-02-02,0,0
-78.50348015011159,-0.111559635273051,-78.4977838235132,-0.133372157950638,606.0,4666.0,153.0,3.0,2017.0,2.0,8.0,28.0,2017-02-02,0,0
-78.48590122,-0.206637639999988,-78.5107874901903,-0.215285623499268,969.0,4614.0,321.0,3.0,2017.0,2.0,8.0,17.0,2017-02-02,0,0
-78.46038952,-0.0777147600000057,-78.49140136,-0.10374374000001199,712.0,5480.0,170.0,3.0,2017.0,2.0,8.0,28.0,2017-02-02,0,0
-78.4914808491731,-0.10408484392763902,-78.49648774,-0.132358680000011,550.0,3527.0,115.0,3.0,2017.0,2.0,8.0,23.0,2017-02-02,0,0
-78.4974960683295,-0.200011209397332,-78.5068322313609,-0.237555978106502,1023.0,6808.0,224.0,3.0,2017.0,2.0,8.0,24.0,2017-02-02,0,0
-78.4829964619113,-0.15008547408724301,-78.4893366560595,-0.22239657888284198,2731.0,16359.0,913.0,3.0,2017.0,2.0,8.0,22.0,2017-02-02,0,0
-78.50009314,-0.137338620000002,-78.47758256,-0.170651820000017,947.0,5554.0,335.0,3.0,2017.0,2.0,8.0,21.0,2017-02-02,0,0
-78.47518758,-0.17107136,-78.47493316,-0.12651016,816.0,5571.0,217.0,3.0,2017.0,2.0,9.0,25.0,2017-02-02,0,0
-78.5347799474313,-0.258110356016537,-78.4889615976937,-0.20576733671586397,3319.0,21622.0,783.0,3.0,2017.0,2.0,8.0,23.0,2017-02-02,0,0
-78.4890275471169,-0.205642171595525,-78.47951306417241,-0.199156898586208,606.0,2864.0,228.0,3.0,2017.0,2.0,9.0,17.0,2017-02-02,0,0
-78.47455376,-0.12317448000001101,-78.4913331162779,-0.203076436938941,1151.0,10307.0,242.0,3.0,2017.0,2.0,9.0,32.0,2017-02-02,0,0
-78.4816830600189,-0.184055939248514,-78.49016981896979,-0.1931070785613,343.0,2013.0,146.0,3.0,2017.0,2.0,9.0,21.0,2017-02-02,0,0
-78.4962823,-0.16248537895664703,-78.4962823,-0.162475221022768,242.0,21.0,142.0,3.0,2017.0,2.0,9.0,0.0,2017-02-02,0,0
-78.4818154889262,-0.18178062965817998,-78.4784322406653,-0.180622333388762,222.0,533.0,137.0,3.0,2017.0,2.0,10.0,9.0,2017-02-02,0,0
-78.4703560832682,-0.0948672144937859,-78.4841352023388,-0.17504731938313,1090.0,9728.0,178.0,3.0,2017.0,2.0,9.0,32.0,2017-02-02,0,0
-78.488232,-0.189958300000019,-78.5029897,-0.15540168000000698,838.0,4702.0,79.0,3.0,2017.0,2.0,10.0,20.0,2017-02-02,0,0
-78.46905129075479,-0.119214937170171,-78.47141393370791,-0.11881230898876499,88.0,320.0,35.0,3.0,2017.0,2.0,10.0,13.0,2017-02-02,0,0
-78.4804236376374,-0.179636074749078,-78.52999609999999,-0.241490440000007,6349.0,32687.0,1594.0,3.0,2017.0,2.0,8.0,19.0,2017-02-02,0,0
-78.48409766,-0.189851280000001,-78.48059131650491,-0.181761364724923,1085.0,4526.0,403.0,3.0,2017.0,2.0,10.0,15.0,2017-02-02,0,0
-78.4746523510027,-0.17123887768169696,-78.497034818,-0.20663973400000502,3547.0,21455.0,979.0,3.0,2017.0,2.0,10.0,22.0,2017-02-02,0,0
-78.496705159514,-0.206904630294131,-78.481101576,-0.145465554000004,806.0,7977.0,120.0,3.0,2017.0,2.0,11.0,36.0,2017-02-02,0,0
-78.4707905961232,-0.10087092975917,-78.46171968,-0.11273932000000501,702.0,3697.0,359.0,4.0,2017.0,2.0,3.0,19.0,2017-02-03,0,0
-78.4842228161196,-0.153271511674862,-78.49482178,-0.125450020000018,813.0,6216.0,115.0,4.0,2017.0,2.0,3.0,28.0,2017-02-03,0,0
-78.4999308,-0.19684570000000398,-78.5361014,-0.25011340000001603,2221.0,8580.0,556.0,4.0,2017.0,2.0,6.0,14.0,2017-02-03,0,0
-78.4916252195944,-0.20745564593123,-78.4978261,-0.127140519999998,1280.0,10317.0,287.0,4.0,2017.0,2.0,6.0,29.0,2017-02-03,0,0
-78.5373079,-0.252946100000015,-78.48748054,-0.212773580000021,2013.0,9116.0,815.0,4.0,2017.0,2.0,6.0,16.0,2017-02-03,0,0
-78.50547082189671,-0.21016860580689398,-78.526682,-0.28800166000001004,2696.0,18047.0,1365.0,4.0,2017.0,2.0,7.0,24.0,2017-02-03,0,0
-78.4849562,-0.206900100000017,-78.4961619010983,-0.205767629126837,565.0,1910.0,224.0,4.0,2017.0,2.0,7.0,12.0,2017-02-03,0,0
-78.4783359985763,-0.18790621708400498,-78.4839123739645,-0.205420814201204,833.0,4401.0,290.0,4.0,2017.0,2.0,8.0,19.0,2017-02-03,0,0
-78.47665107783871,-0.154302443211037,-78.4996131678451,-0.12792636230249002,5140.0,13798.0,3533.0,1.0,2017.0,1.0,7.0,10.0,2017-01-31,0,0
-78.4784468,-0.197858700000001,-78.4991415915888,-0.20645257289718602,546.0,3135.0,156.0,4.0,2017.0,2.0,8.0,21.0,2017-02-03,0,0
-78.5346922501574,-0.270804961948135,-78.54268786,-0.256827260000009,881.0,2083.0,275.0,4.0,2017.0,2.0,8.0,9.0,2017-02-03,0,0
-78.49495792,-0.202084260000024,-78.4966231775862,-0.17947695517244297,828.0,3126.0,418.0,4.0,2017.0,2.0,8.0,14.0,2017-02-03,0,0
-78.50121216491321,-0.12695288015834502,-78.51018668332941,-0.19704169468334898,6090.0,14418.0,4778.0,4.0,2017.0,2.0,7.0,9.0,2017-02-03,0,0
-78.49112483661159,-0.15181255363635998,-78.482544432,-0.19731433399999898,1289.0,5222.0,41.0,4.0,2017.0,2.0,8.0,15.0,2017-02-03,0,0
-78.483272354745,-0.189156534370052,-78.5108783451154,-0.178023804618144,6043.0,7059.0,863.0,4.0,2017.0,2.0,7.0,4.0,2017-02-03,0,0
-78.4993809088825,-0.11662406272090899,-78.4987195319048,-0.129126825472762,377.0,1672.0,126.0,4.0,2017.0,2.0,9.0,16.0,2017-02-03,0,0
-78.34544825161291,-0.22435016989248202,-78.3832408215841,-0.21280021197879395,420.0,5237.0,90.0,4.0,2017.0,2.0,9.0,45.0,2017-02-03,0,0
-78.4622176125,-0.1365733525,-78.48840988,-0.200225320000008,2201.0,8658.0,1085.0,4.0,2017.0,2.0,8.0,14.0,2017-02-03,0,0
-78.5101743956576,-0.19705540958124398,-78.48759214,-0.17605884000001198,942.0,3889.0,114.0,4.0,2017.0,2.0,9.0,15.0,2017-02-03,0,0
-78.49540228,-0.17183637999999898,-78.48241018,-0.176591060000001,534.0,1688.0,334.0,4.0,2017.0,2.0,9.0,11.0,2017-02-03,0,0
-78.540079074511,-0.27463057153532894,-78.5548127554277,-0.314745843900825,830.0,5056.0,277.0,4.0,2017.0,2.0,9.0,22.0,2017-02-03,0,0
-78.4785037768518,-0.198178543514122,-78.4853024426367,-0.19979940294530701,278.0,1450.0,98.0,4.0,2017.0,2.0,10.0,19.0,2017-02-03,0,0
-78.47801996244341,-0.20132382488691003,-78.4894081591948,-0.190112290206708,1209.0,3755.0,620.0,4.0,2017.0,2.0,10.0,11.0,2017-02-03,0,0
-78.46464311268821,-0.142750826912386,-78.47448984,-0.165055519999995,674.0,4046.0,107.0,4.0,2017.0,2.0,10.0,22.0,2017-02-03,0,0
-78.4711718970588,-0.13901738823530801,-78.46633432,-0.156624240000012,397.0,2704.0,103.0,4.0,2017.0,2.0,10.0,25.0,2017-02-03,0,0
